id,text,module,section
REQ-0782,The software is available for use from the supermarket opening time to the closing time.,Availability,PROMISE-exp
REQ-0783,The system shall accommodate high number of items and users without any fault.,Fault-Tolerance,PROMISE-exp
REQ-0784,System use shall not cause any harm to human users.,Security,PROMISE-exp
REQ-0785,System will use secured database,Security,PROMISE-exp
REQ-0786,Normal users can just read information but they cannot edit or modify anything except their personal and some other information.,Security,PROMISE-exp
REQ-0787,System will have different types of users and every user has access constraints.,Security,PROMISE-exp
REQ-0788,Control the database and keep track of all records of customers and employee details.,Functional,PROMISE-exp
REQ-0789,Contact with the vendors and give permission to sell their product under the site after testing the product’s quality.,Functional,PROMISE-exp
REQ-0790,View the details of all employees and control the whole site.,Functional,PROMISE-exp
REQ-0791,Customers must have a valid login id to enter into the site.,Security,PROMISE-exp
REQ-0792,New users can sign up by creating new ID.,Functional,PROMISE-exp
REQ-0793,Can view all available products and can compare them and make a choice for purchasing products.,Functional,PROMISE-exp
REQ-0794,Can purchase any product through valid credit card.,Functional,PROMISE-exp
REQ-0795,Can give feedback to the 24X7 Customer Care Service center about their impression for the site and services.,Functional,PROMISE-exp
REQ-0796,Customer must logout of the site after purchasing products.,Functional,PROMISE-exp
REQ-0797,Can only visit the site without registration.,Functional,PROMISE-exp
REQ-0798,Vendors must take permission from the Administrator for selling their products under the site. Administrator will test product’s quality according to its market price to permit vendor for selling purpose.,Functional,PROMISE-exp
REQ-0799,Can consult with the Administrator regarding product’s quality and advertisements.,Functional,PROMISE-exp
REQ-0800,View the personal details of the customer.,Functional,PROMISE-exp
REQ-0801,Responsible for properly allocating the selected product according to the customer’s choice and delivering product to the customer.,Functional,PROMISE-exp
REQ-0802,Keep track of each product item’s stocks for selling purpose.,Functional,PROMISE-exp
REQ-0803,Responsible for informing administrator when any product item’s stock goes under the minimum level.,Functional,PROMISE-exp
REQ-0804,Taking permission from the Administrator for the product to be purchased from vendor.,Functional,PROMISE-exp
REQ-0805,Responsible for managing stocks of each product items.,Functional,PROMISE-exp
REQ-0806,Keep track of all the payment transactions made by the customers and update the payment information.,Functional,PROMISE-exp
REQ-0807,Responsible for contacting the banks for the validation of the a/c number provided by the customer while purchasing and make the transaction from the given a/c.,Functional,PROMISE-exp
REQ-0808,Consult with the Administrator about the payment details of the customers for the updating of the database.,Functional,PROMISE-exp
REQ-0809,Provide feasible solutions to the customers on their complaints and queries.,Functional,PROMISE-exp
REQ-0810,The system should require the user to state time when should the doughnut be delivered,Functional,PROMISE-exp
REQ-0811,The system is expected to have reasonable short time response. The voter should be able to login and should be able to get response for his requests in 2-3 seconds.,Performance,PROMISE-exp
REQ-0812,The data transaction between client and server must be encrypted using SSL technology.,Security,PROMISE-exp
REQ-0813,All the passwords that are generated or accepted must be stored in database in an encrypted form.,Security,PROMISE-exp
REQ-0814,To prevent attacks the system should generate random word and ask the user to enter it correctly for multiple tryings.,Security,PROMISE-exp
REQ-0815,The system should warn ECA users about the malfunction of the system.,Fault-Tolerance,PROMISE-exp
REQ-0816,The system should be simple to use,Look-and-Feel,PROMISE-exp
REQ-0817,The physician/pharmacist must have a valid user login to access the system.,Functional,PROMISE-exp
REQ-0818,A failed login will alert the physician/pharmacist.,Functional,PROMISE-exp
REQ-0819,A list of available patients is displayed after login.,Functional,PROMISE-exp
REQ-0820,An error message alerts when an invalid patient is entered.,Functional,PROMISE-exp
REQ-0821,Backspace/reset capability is implemented for typing errors.,Functional,PROMISE-exp
REQ-0822,Selected or specified patient’s information is loaded.,Functional,PROMISE-exp
REQ-0823,Return to List is available if the patient loaded is not correct.,Functional,PROMISE-exp
REQ-0824,Navigation to each selected tab.,Functional,PROMISE-exp
REQ-0825,The font will be larger enough for easy reading.,Functional,PROMISE-exp
REQ-0826,Icons will clearly illustrate the feature it represents.,Functional,PROMISE-exp
REQ-0827,Basic Patient information is showed first.,Functional,PROMISE-exp
REQ-0828,Customized information is displayed.,Functional,PROMISE-exp
REQ-0829,Each entry is shown in full.,Functional,PROMISE-exp
REQ-0830,The text and time/date of a note that has been entered is displayed starting with most recent.,Functional,PROMISE-exp
REQ-0831,New and Delete buttons will allow the physician/pharmacist to add a notation to the patient’s file.,Functional,PROMISE-exp
REQ-0832,A description and time/date of each prescription that has been ordered or given is displayed starting with most recent.,Functional,PROMISE-exp
REQ-0833,All users of the system shall login using some form of unique identification.,Security,PROMISE-exp
REQ-0834,All login attempts shall be done so in a secure manner.,Security,PROMISE-exp
REQ-0835,The system shall be compatible with the Microsoft Windows Operating System.,Operational,PROMISE-exp
REQ-0836,The system shall allow the administrator to remove equipment.,Functional,PROMISE-exp
REQ-0837,The system shall allow the administrator to install additional distributed location templates.,Functional,PROMISE-exp
REQ-0838,The system shall allow the administrator to remove physical locations.,Functional,PROMISE-exp
REQ-0839,The system shall allow administrators to define negotiation rules for the organization.,Functional,PROMISE-exp
REQ-0840,The system shall give the mediator privileges to schedule location and equipment resources.,Functional,PROMISE-exp
REQ-0841,The system shall allow the mediator to negotiate a meeting date.,Functional,PROMISE-exp
REQ-0842,The system shall allow the mediator to solve a date conflict.,Functional,PROMISE-exp
REQ-0843,The system shall allow the mediator to negotiate a location / equipment.,Functional,PROMISE-exp
REQ-0844,The system shall allow the mediator to solve a location conflict.,Functional,PROMISE-exp
REQ-0845,The system shall allow the mediator to send and receive messages from users.,Functional,PROMISE-exp
REQ-0846,The system shall allow the initiator to view the information of any meetings which they initiated.,Functional,PROMISE-exp
REQ-0847,The system shall allow the initiator to cancel any meetings which they initiated.,Functional,PROMISE-exp
REQ-0848,The system shall allow the initiator to send and receive messages from users.,Functional,PROMISE-exp
REQ-0849,The system shall authenticate users at the beginning each session.,Functional,PROMISE-exp
REQ-0850,The system shall allow the user to view their schedule.,Functional,PROMISE-exp
REQ-0851,The system shall notify the user of any schedule changes.,Functional,PROMISE-exp
REQ-0852,The system shall allow users to send and receive messages.,Functional,PROMISE-exp
REQ-0853,The system shall request a user response to initiator or mediator messages.,Functional,PROMISE-exp
REQ-0854,The system shall allow the user to modify the date preference set of an already submitted meeting response.,Functional,PROMISE-exp
REQ-0855,The system shall allow the user to modify the location preference set of an already submitted meeting response.,Functional,PROMISE-exp
REQ-0856,The system shall allow the user to modify the equipment requirement set of an already submitted meeting response.,Functional,PROMISE-exp
REQ-0857,The system shall allow the user to modify the date exclusion set of an already submitted meeting response.,Functional,PROMISE-exp
REQ-0858,The system shall allow the user to change the password.,Functional,PROMISE-exp
REQ-0859,The system shall allow the user to view past attended meetings.,Functional,PROMISE-exp
REQ-0860,The system shall allow the user to view pending meetings.,Functional,PROMISE-exp
REQ-0861,The system shall show the meetings to the user in ascending time order by default.,Functional,PROMISE-exp
REQ-0862,The system shall allow users to view equipment information.,Functional,PROMISE-exp
REQ-0863,The system shall allow users to view other users’ information.,Functional,PROMISE-exp
REQ-0864,The system shall allow user to specify custom meeting locations.,Functional,PROMISE-exp
REQ-0865,The system shall allow users to view location information.,Functional,PROMISE-exp
REQ-0866,The system shall allow users to search  for available distributed location templates(if any).,Functional,PROMISE-exp
REQ-0867,The system shall allow users to view information concerning the available distributed location templates(if any).,Functional,PROMISE-exp
REQ-0868,The web application shall add no more than 5 seconds of perceivable overhead time to any necessary web and database transaction time.,Performance,PROMISE-exp
REQ-0869,The system shall utilize HTTPS communication to ensure data confidentiality.,Security,PROMISE-exp
REQ-0870,User authentication and privileges are defined outside the scope of the sytem by the Microsoft Active Directroy Server.,Security,PROMISE-exp
REQ-0871,Personal information security is defined outside the scope of the SDMS by the database server.,Security,PROMISE-exp
REQ-0872,Users shall be required to log into the system for all operations except the operations on the login page.,Security,PROMISE-exp
REQ-0873,The system shall run on Windows Server 2003.,Portability,PROMISE-exp
REQ-0874,The system shall be compatible with IIS6.0 and above or  Apache 2.0 and above.,Portability,PROMISE-exp
REQ-0875,The system shall display all the products that can be configured.,Functional,PROMISE-exp
REQ-0876,The system shall allow user to select the product to configure.,Functional,PROMISE-exp
REQ-0877,The system shall display all the available components of the product to configure.,Functional,PROMISE-exp
REQ-0878,The system shall enable user to add one or more component to the configuration.,Functional,PROMISE-exp
REQ-0879,The system shall notify the user about any conflict in the current configuration.,Functional,PROMISE-exp
REQ-0880,The system shall allow user to confirm the completion of current configuration.,Functional,PROMISE-exp
REQ-0881,The system shall display detailed information of the selected products.,Functional,PROMISE-exp
REQ-0882,The system shall provide browsing options to see product details.,Functional,PROMISE-exp
REQ-0883,The system shall display detailed product categorization to the user.,Functional,PROMISE-exp
REQ-0884,The system shall enable user to enter the search text on the screen.,Functional,PROMISE-exp
REQ-0885,The system shall enable user to select multiple options on the screen to search.,Functional,PROMISE-exp
REQ-0886,The system shall display all the matching products based on the search.,Functional,PROMISE-exp
REQ-0887,The system shall display only 10 matching result on the current screen.,Functional,PROMISE-exp
REQ-0888,The system shall enable user to navigate between the search results.,Functional,PROMISE-exp
REQ-0889,The system shall notify the user when no matching product is found on the search.,Functional,PROMISE-exp
REQ-0890,The system shall allow user to create profile and set his credential.,Functional,PROMISE-exp
REQ-0891,The system shall authenticate user credentials to view the profile.,Functional,PROMISE-exp
REQ-0892,The system shall allow user to update the profile information.,Functional,PROMISE-exp
REQ-0893,The system shall display both the active and completed order history in the customer profile.,Functional,PROMISE-exp
REQ-0894,The system shall allow user to select the order from the order history.,Functional,PROMISE-exp
REQ-0895,The system shall display the detailed information about the selected order.,Functional,PROMISE-exp
REQ-0896,The system shall display the most frequently searched items by the user in the profile.,Functional,PROMISE-exp
REQ-0897,The system shall allow user to register for newsletters and surveys in the profile.,Functional,PROMISE-exp
REQ-0898,The system shall allow user to select the support type he wants.,Functional,PROMISE-exp
REQ-0899,The system shall allow user to enter the customer and product information for the support.,Functional,PROMISE-exp
REQ-0900,The system shall display the customer support contact numbers on the screen.,Functional,PROMISE-exp
REQ-0901,The system shall allow user to enter the contact number for support personnel to call.,Functional,PROMISE-exp
REQ-0902,The system shall display the online help upon request.,Functional,PROMISE-exp
REQ-0903,The system shall display the FAQ’s upon request.,Functional,PROMISE-exp
REQ-0904,The system shall maintain customer email information as a required part of customer profile.,Functional,PROMISE-exp
REQ-0905,The system shall send an order confirmation to the user through email.,Functional,PROMISE-exp
REQ-0906,The system shall display detailed invoice for current order once it is confirmed.,Functional,PROMISE-exp
REQ-0907,The system shall optionally allow user to print the invoice.,Functional,PROMISE-exp
REQ-0908,The system shall provide shopping cart during online purchase.,Functional,PROMISE-exp
REQ-0909,The system shall allow user to add/remove products in the shopping cart.,Functional,PROMISE-exp
REQ-0910,The system shall display different shipping options provided by shipping department.,Functional,PROMISE-exp
REQ-0911,The system shall enable user to select the shipping method during payment process.,Functional,PROMISE-exp
REQ-0912,The system shall display the shipping charges.,Functional,PROMISE-exp
REQ-0913,The system shall display tentative duration for shipping.,Functional,PROMISE-exp
REQ-0914,The system shall allow user to enter the order information for tracking.,Functional,PROMISE-exp
REQ-0915,The system shall display the current tracking information about the order.,Functional,PROMISE-exp
REQ-0916,The system shall calculate tax for the order.,Functional,PROMISE-exp
REQ-0917,The system shall display tax information for the order.,Functional,PROMISE-exp
REQ-0918,The system shall display available payment methods for payment.,Functional,PROMISE-exp
REQ-0919,The system shall allow user to select the payment method for order.,Functional,PROMISE-exp
REQ-0920,The system shall display the orders that are eligible to change.,Functional,PROMISE-exp
REQ-0921,The system shall allow user to select the order to be changed.,Functional,PROMISE-exp
REQ-0922,The system shall allow user to cancel the order.,Functional,PROMISE-exp
REQ-0923,The system shall notify the user about any changes made to the order.,Functional,PROMISE-exp
REQ-0924,The system shall enable the user to enter their reviews and ratings.,Functional,PROMISE-exp
REQ-0925,The system shall display all the available financing options.,Functional,PROMISE-exp
REQ-0926,The system shall allow user to select the financing option.,Functional,PROMISE-exp
REQ-0927,The system shall notify the use about the financing request.,Functional,PROMISE-exp
REQ-0928,The system shall allow user to view detailed sitemap.,Functional,PROMISE-exp
REQ-0929,The system shall display all the available promotions to the user.,Functional,PROMISE-exp
REQ-0930,The system shall allow user to select available promotion.,Functional,PROMISE-exp
REQ-0931,The system shall allow user to confirm the purchase.,Functional,PROMISE-exp
REQ-0932,The system shall enable user to enter the payment information.,Functional,PROMISE-exp
REQ-0933,The system shall provide a uniform look and feel between all the web pages.,Look-and-Feel,PROMISE-exp
REQ-0934,The system shall provide a digital image for each product in the product catalog.,Usability,PROMISE-exp
REQ-0935,The system shall provide use of icons and toolbars.,Usability,PROMISE-exp
REQ-0936,The system shall provide handicap access.,Usability,PROMISE-exp
REQ-0937,The system shall provide multi language support.,Usability,PROMISE-exp
REQ-0938,The system shall provide a contractual agreement with an internet service provider for T3 access with 99.9999% availability.,Availability,PROMISE-exp
REQ-0939,The system shall provide a contractual agreement with an internet service provider who can provide 99.999% availability through their network facilities onto the internet.,Availability,PROMISE-exp
REQ-0940,The product shall be based on web and has to be run from a web server.,Operational,PROMISE-exp
REQ-0941,The product shall take initial load time depending on internet connection strength which also depends on the media from which the product is run.,Performance,PROMISE-exp
REQ-0942,The performance shall depend upon hardware components of the client/customer.,Performance,PROMISE-exp
REQ-0943,The system shall use secure sockets in all transactions that include any confidential customer information.,Security,PROMISE-exp
REQ-0944,The system shall automatically log out all customers after a period of inactivity.,Security,PROMISE-exp
REQ-0945,The system shall confirm all transactions with the customer’s web browser.,Usability,PROMISE-exp
REQ-0946,The system shall not leave any cookies on the customer’s computer containing the user’s password.,Security,PROMISE-exp
REQ-0947,The system shall not leave any cookies on the customer’s computer containing any of the user’s confidential information.,Security,PROMISE-exp
REQ-0948,The customer’s web browser shall never display a customer’s password.  It shall always be echoed with special characters representing typed characters.,Security,PROMISE-exp
REQ-0949,The customer’s web browser shall never display a customer’s credit card number after retrieving from the database.  It shall always be shown with just the last 4 digits of the credit card number.,Security,PROMISE-exp
REQ-0950,The system’s back-end servers shall never display a customer’s password.  The customer’s password may be reset but never shown.,Security,PROMISE-exp
REQ-0951,The system’s back-end databases shall be encrypted.,Security,PROMISE-exp
REQ-0952,The system shall allow the user to register for an account from any page in the system.,Functional,PROMISE-exp
REQ-0953,The system will use a single password per user to login to the E-Store System.,Security,PROMISE-exp
REQ-0954,The system shall use secure socket layer (SSL) technology to ensure all payments made online and user logins are secure.,Security,PROMISE-exp
REQ-0955,Any page of the application should not take more than 6 seconds to load on a DSL broadband connection.,Performance,PROMISE-exp
REQ-0956,The system may be throttled or slowed down on heavy loads to ensure service for everybody. By throttling is meant that certain functionality may be unavailable during heavy server load.,Performance,PROMISE-exp
REQ-0957,The application should be able to support 100 concurrent users without any performance degradation.,Performance,PROMISE-exp
REQ-0958,The system should be able to scale up to 500 concurrent users (if there is a need in the future) by installing additional hardware components.,Scalability,PROMISE-exp
REQ-0959,The MTBF (if any) should not be less than 2 months.,Availability,PROMISE-exp
REQ-0960,A secure server will be required to ensure confidentiality of customer’s credit card and other details.,Security,PROMISE-exp
REQ-0961,The user interface of the system should be very user friendly.,Usability,PROMISE-exp
REQ-0962,It should not take more than 120 seconds for a new user to register for an account.,Usability,PROMISE-exp
REQ-0963,It should not take more than 90 seconds for a registered user to place an order.,Usability,PROMISE-exp
REQ-0964,The system should be easy enough to maintain that someone else could do it with a manual and a few hours training.,Maintainability,PROMISE-exp
REQ-0965,The system should be portable to various operating environments.,Portability,PROMISE-exp
REQ-0966,Registered User must be able to maintain his/her session information for at least 60 minutes of inactive session before the system prompts him to log out of the system. The registered user must be provided with all the options of the E-store regardless of the time when he/she logs in.,Functional,PROMISE-exp
REQ-0967,The entire website must be user-friendly and easily navigable. The website must be provided with a site map for quick access to a particular link according to the requirement specification. The user must be able to find what he/she wants from the site without any difficulty. The website must adhere to branding schemes and the layout of the web pages must be uniform throughout,Usability,PROMISE-exp
REQ-0968,The system shall support up to 10000 simultaneous users against the central database at any given time and up to 5000 simultaneous users against the local servers at any one time. The performance of the website must be optimal incase of huge loads and hence appropriate load balancing must be done to achieve this. There can be any number of mirror servers readily available in case of huge loads without the user getting any delay.,Performance,PROMISE-exp
REQ-0969,The website must provide highest degree of security to the registered users. All the transactions that are made must be secured. The sensitive information passed to and from the website must be secured. Identity theft and other security related issues must be solved. Unauthorized transmission of sensitive information of the user to third party websites for reference must be avoided. On the basis of user agreement the information must be processed. All the information about the registered user must be securely stored in the central database.,Security,PROMISE-exp
