id,text,module,section
UAV-09204,The propulsion controller shall stabilize the engine RPM during high-thrust phases.,Propulsion,Engine and Thrust
UAV-09205,The upload handler shall reject the mission-ready flag before storing.,Mission,Mission Management
UAV-09206,The flight control law shall track the roll-rate command at 200 Hz.,FlightControl,Stability and Control
UAV-09207,The approach manager shall capture the runway centerline at the decision height.,Autoland,Automatic Landing
UAV-09208,The transfer pump shall transfer the remaining fuel quantity between tanks.,Fuel,Fuel Management
UAV-09209,The cryptographic module shall deny the message integrity within 50 milliseconds.,Security,Command Authentication
UAV-09210,The fence enforcer shall report a breach alert of 5 meters.,Geofence,Geofencing and Airspace
UAV-09211,The distribution board shall report the non-essential loads at 100 Hz.,Power,Electrical Power
UAV-09212,The autopilot core shall revert the roll-rate command to 2 g.,FlightControl,Stability and Control
UAV-09213,The bay heater shall monitor the thermal trend to prevent overheating.,Thermal,Thermal Management
UAV-09214,The storage controller shall downlink full-rate flight data before shutdown.,Telemetry,Telemetry and Logging
UAV-09215,The route planner shall report the uploaded mission plan before storing.,Mission,Mission Management
UAV-09216,The link monitor shall switch the telemetry downlink at 50 Hz.,Datalink,Communications Link
UAV-09217,The gimbal stabilizer shall slew the captured image to 70 degrees per second.,Payload,Payload and Imaging
UAV-09218,The status reporter shall annunciate a power-on self test before takeoff.,Health,Health Monitoring
UAV-09219,The emergency logic shall command the active failsafe mode during recovery.,Failsafe,Emergency and Failsafe
UAV-09220,The airspace manager shall raise the distance to the edge when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-09221,The autoland controller shall command the flare maneuver before the flare.,Autoland,Automatic Landing
UAV-09222,The navigation processor shall propagate the GPS fix quality across the flight envelope.,Navigation,Position Estimation
UAV-09223,The access controller shall authenticate the message integrity within 200 milliseconds.,Security,Command Authentication
UAV-09224,The glideslope tracker shall disarm propulsion after touchdown to 120 meters per second.,Autoland,Automatic Landing
UAV-09225,The thermal manager shall command active cooling above 30 degrees Celsius.,Thermal,Thermal Management
UAV-09226,The load manager shall report the non-essential loads at 50 Hz.,Power,Electrical Power
UAV-09227,The link monitor shall report the operating frequency within 500 milliseconds.,Datalink,Communications Link
UAV-09228,The diagnostic engine shall annunciate a subsystem fault before takeoff.,Health,Health Monitoring
UAV-09229,The autoland controller shall reduce a go-around at the decision height.,Autoland,Automatic Landing
UAV-09230,The security monitor shall decrypt an unauthenticated command on repeated failures.,Security,Command Authentication
UAV-09231,The altitude limiter shall maintain the distance to the edge for the operating area.,Geofence,Geofencing and Airspace
UAV-09232,The cooling controller shall monitor active cooling above 30 degrees Celsius.,Thermal,Thermal Management
UAV-09233,The autopilot core shall deflect the commanded attitude to 85 g.,FlightControl,Stability and Control
UAV-09234,The propulsion controller shall regulate the spin-up sequence within 30 percent.,Propulsion,Engine and Thrust
UAV-09235,The telemetry encoder shall report full-rate flight data to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-09236,The upload handler shall validate the mission phases across power cycles.,Mission,Mission Management
UAV-09237,The downlink scheduler shall detect the operating frequency at 200 Hz.,Datalink,Communications Link
UAV-09238,The operator interface shall confirm nuisance alerts to the vehicle time.,GroundStation,Ground Control Interface
UAV-09239,The failsafe manager shall inhibit flight-critical state for a critical failure.,Failsafe,Emergency and Failsafe
UAV-09240,The load manager shall switch the battery voltage to the backup source.,Power,Electrical Power
UAV-09241,The stability augmenter shall damp the load factor to coordinate turns.,FlightControl,Stability and Control
UAV-09242,The throttle manager shall protect the spin-up sequence to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-09243,The frame assembler shall timestamp full-rate flight data when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-09244,The engine monitor shall limit the overspeed condition no faster than 5 percent per second.,Propulsion,Engine and Thrust
UAV-09245,The flow sensor shall compute the fuel flow rate for the current mission.,Fuel,Fuel Management
UAV-09246,The status reporter shall execute a critical failure within each control frame.,Health,Health Monitoring
UAV-09247,The gimbal stabilizer shall hold the payload power before landing.,Payload,Payload and Imaging
UAV-09248,The power management unit shall shed the pack current when charge drops below 2 percent.,Power,Electrical Power
UAV-09249,The temperature monitor shall monitor propulsion output at 10 Hz.,Thermal,Thermal Management
UAV-09250,The flight data recorder shall compress full-rate flight data before shutdown.,Telemetry,Telemetry and Logging
UAV-09251,The throttle manager shall limit the propeller thrust within 3 percent.,Propulsion,Engine and Thrust
UAV-09252,The glideslope tracker shall capture the approach speed on the approach path.,Autoland,Automatic Landing
UAV-09253,The waypoint validator shall validate the mission-ready flag after a manual override.,Mission,Mission Management
UAV-09254,The cooling fan shall log active cooling within the qualified range.,Thermal,Thermal Management
UAV-09255,The contingency handler shall enter the active failsafe mode during recovery.,Failsafe,Emergency and Failsafe
UAV-09256,The inner control loop shall hold the control gains within the deflection envelope.,FlightControl,Stability and Control
UAV-09257,The fence enforcer shall maintain the geofence boundary of 2 meters.,Geofence,Geofencing and Airspace
UAV-09258,The navigation filter shall estimate the aircraft position without operator input.,Navigation,Position Estimation
UAV-09259,The boundary checker shall raise a safety buffer when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-09260,The built-in test shall report a critical failure at 20 Hz.,Health,Health Monitoring
UAV-09261,The throttle manager shall ramp the engine RPM at 100 Hz.,Propulsion,Engine and Thrust
UAV-09262,The bay heater shall maintain the avionics bay temperature within the qualified range.,Thermal,Thermal Management
UAV-09263,The health monitor shall report the diagnostic log within each control frame.,Health,Health Monitoring
UAV-09264,The battery monitor shall monitor the non-essential loads below 18 volts.,Power,Electrical Power
UAV-09265,The uplink decoder shall select the operating frequency to fit the bandwidth.,Datalink,Communications Link
UAV-09266,The flight control law shall schedule a degraded control mode as a function of airspeed.,FlightControl,Stability and Control
UAV-09267,The downlink formatter shall compress the storage remaining when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-09268,The geofence monitor shall maintain waypoint acceptance for the operating area.,Geofence,Geofencing and Airspace
UAV-09269,The link-loss handler shall select mission commands during recovery.,Failsafe,Emergency and Failsafe
UAV-09270,The security monitor shall rotate the command timer after 70 messages.,Security,Command Authentication
UAV-09271,The airspace manager shall command the airspace boundaries on a hard limit.,Geofence,Geofencing and Airspace
UAV-09272,The waypoint validator shall abort the mission phases before storing.,Mission,Mission Management
UAV-09273,The motor governor shall limit the motor current within 50 percent.,Propulsion,Engine and Thrust
UAV-09274,The operator display shall throttle command entry on the operator display.,GroundStation,Ground Control Interface
UAV-09275,The airspace manager shall raise a safety buffer for the operating area.,Geofence,Geofencing and Airspace
UAV-09276,The autopilot core shall limit the commanded attitude when a sensor is invalid.,FlightControl,Stability and Control
UAV-09277,The approach manager shall capture the landing gear on the approach path.,Autoland,Automatic Landing
UAV-09278,The load manager shall distribute the battery voltage when charge drops below 20 percent.,Power,Electrical Power
UAV-09279,The imaging sensor shall stabilize the camera line of sight against airframe motion.,Payload,Payload and Imaging
UAV-09280,The downlink scheduler shall maintain the available bandwidth to fit the bandwidth.,Datalink,Communications Link
UAV-09281,The airspace manager shall limit a safety buffer during all flight phases.,Geofence,Geofencing and Airspace
UAV-09282,The throttle manager shall report the motor current to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-09283,The fuel system shall report a fuel leak to keep CG in limits.,Fuel,Fuel Management
UAV-09284,The touchdown monitor shall limit a go-around when criteria are not met.,Autoland,Automatic Landing
UAV-09285,The power management unit shall shed the pack current under fault conditions.,Power,Electrical Power
UAV-09286,The operator display shall synchronize the active mission plan from an authenticated console.,GroundStation,Ground Control Interface
UAV-09287,The containment module shall command the distance to the edge on a hard limit.,Geofence,Geofencing and Airspace
UAV-09288,The fuel manager shall report the reserve threshold during cruise.,Fuel,Fuel Management
UAV-09289,The downlink formatter shall flush the frame sequence number at the configured rate.,Telemetry,Telemetry and Logging
UAV-09290,The control mixer shall hold the rudder to 10 g.,FlightControl,Stability and Control
UAV-09291,The motor governor shall regulate the propeller thrust under load.,Propulsion,Engine and Thrust
UAV-09292,The transfer pump shall measure the consumption total for the current mission.,Fuel,Fuel Management
UAV-09293,The status reporter shall record a critical failure at startup.,Health,Health Monitoring
UAV-09294,The electronic speed controller shall command the propeller thrust to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-09295,The built-in test shall report the fault code within each control frame.,Health,Health Monitoring
UAV-09296,The payload controller shall capture the operator pointing angle at the commanded rate.,Payload,Payload and Imaging
UAV-09297,The secondary radio shall reacquire a loss of link from the channel plan.,Datalink,Communications Link
UAV-09298,The quantity gauge shall estimate the remaining fuel quantity for the current mission.,Fuel,Fuel Management
UAV-09299,The recovery controller shall enter the nearest recovery point after 1000 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-09300,The thrust regulator shall stabilize the commanded throttle no faster than 70 percent per second.,Propulsion,Engine and Thrust
UAV-09301,The flare logic shall disarm the landing gear during crosswind.,Autoland,Automatic Landing
UAV-09302,The navigation filter shall blend the track angle during GPS outages.,Navigation,Position Estimation
UAV-09303,The link monitor shall throttle the received signal strength to fit the bandwidth.,Datalink,Communications Link
UAV-09304,The warranty shall cover defects in materials and workmanship.,General,Programmatic
UAV-09305,The payload manager shall limit a geo-referenced target when battery is low.,Payload,Payload and Imaging
UAV-09306,The fuel manager shall isolate a fuel leak when reserve is reached.,Fuel,Fuel Management
UAV-09307,The mission sequencer shall abort the uploaded mission plan when the limit is exceeded.,Mission,Mission Management
UAV-09308,The distribution board shall shed the battery voltage to the backup source.,Power,Electrical Power
UAV-09309,The message validator shall deny the operator identity within 100 milliseconds.,Security,Command Authentication
UAV-09310,The message validator shall deny every uplink command within 200 milliseconds.,Security,Command Authentication
UAV-09311,The inner control loop shall limit the roll-rate command to 50 g.,FlightControl,Stability and Control
UAV-09312,The upload handler shall report mission progress from takeoff to recovery.,Mission,Mission Management
UAV-09313,The glideslope tracker shall align the approach speed on the approach path.,Autoland,Automatic Landing
UAV-09314,The security monitor shall isolate every uplink command when the link is unsecured.,Security,Command Authentication
UAV-09315,The link monitor shall maintain the telemetry downlink with the ground station.,Datalink,Communications Link
UAV-09316,The key manager shall deny the message integrity within 500 milliseconds.,Security,Command Authentication
UAV-09317,The uplink decoder shall select the bit error rate within 50 milliseconds.,Datalink,Communications Link
UAV-09318,The recovery controller shall select the active failsafe mode after 1000 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-09319,The touchdown monitor shall command the approach speed when criteria are not met.,Autoland,Automatic Landing
UAV-09320,The key manager shall deny every uplink command before execution.,Security,Command Authentication
UAV-09321,The propulsion controller shall regulate the controller temperature no faster than 70 percent per second.,Propulsion,Engine and Thrust
UAV-09322,The cooling controller shall maintain the battery heater above 2 degrees Celsius.,Thermal,Thermal Management
UAV-09323,The navigation filter shall propagate the position uncertainty within 85 meters CEP.,Navigation,Position Estimation
UAV-09324,The downlink formatter shall prioritize the vehicle state before shutdown.,Telemetry,Telemetry and Logging
UAV-09325,The camera gimbal shall command the captured image with position metadata.,Payload,Payload and Imaging
UAV-09326,The throttle manager shall stabilize the overspeed condition during high-thrust phases.,Propulsion,Engine and Thrust
UAV-09327,The tank selector shall report the center of gravity for the current mission.,Fuel,Fuel Management
UAV-09328,The inner control loop shall track the elevator at 20 Hz.,FlightControl,Stability and Control
UAV-09329,The stability augmenter shall limit the ailerons to coordinate turns.,FlightControl,Stability and Control
UAV-09330,The ground control station shall present the active mission plan with an acknowledgement.,GroundStation,Ground Control Interface
UAV-09331,The datalink manager shall switch the operating frequency at 10 Hz.,Datalink,Communications Link
UAV-09332,The telemetry encoder shall timestamp the vehicle state before shutdown.,Telemetry,Telemetry and Logging
UAV-09333,The GPS receiver shall propagate the position uncertainty without operator input.,Navigation,Position Estimation
UAV-09334,The diagnostic engine shall detect the fault code at startup.,Health,Health Monitoring
UAV-09335,The dead-reckoning module shall estimate the position uncertainty at 4 Hz.,Navigation,Position Estimation
UAV-09336,The route planner shall store the mission phases before storing.,Mission,Mission Management
UAV-09337,The surface controller shall damp the roll-rate command within the deflection envelope.,FlightControl,Stability and Control
UAV-09338,The built-in test shall execute the watchdog within each control frame.,Health,Health Monitoring
UAV-09339,The bay heater shall command the operating band to prevent overheating.,Thermal,Thermal Management
UAV-09340,The inner control loop shall revert the commanded attitude to 3 g.,FlightControl,Stability and Control
UAV-09341,The flight plan store shall store the uploaded mission plan on operator command.,Mission,Mission Management
UAV-09342,The temperature monitor shall monitor the operating band at 20 Hz.,Thermal,Thermal Management
UAV-09343,The operator interface shall display the vehicle state on the moving map.,GroundStation,Ground Control Interface
UAV-09344,The quantity gauge shall monitor the center of gravity between tanks.,Fuel,Fuel Management
UAV-09345,The surface controller shall track a degraded control mode to coordinate turns.,FlightControl,Stability and Control
UAV-09346,The storage controller shall flush the storage remaining at the configured rate.,Telemetry,Telemetry and Logging
UAV-09347,The propulsion controller shall regulate the controller temperature during high-thrust phases.,Propulsion,Engine and Thrust
UAV-09348,The engine monitor shall ramp the engine RPM under load.,Propulsion,Engine and Thrust
UAV-09349,The inner control loop shall hold a degraded control mode at 200 Hz.,FlightControl,Stability and Control
UAV-09350,The position estimator shall update the tracked satellite count during GPS outages.,Navigation,Position Estimation
UAV-09351,The cryptographic module shall log every uplink command when the link is unsecured.,Security,Command Authentication
UAV-09352,The command console shall present the vehicle state to the vehicle time.,GroundStation,Ground Control Interface
UAV-09353,The flow sensor shall balance the reserve threshold to keep CG in limits.,Fuel,Fuel Management
UAV-09354,The alert manager shall annunciate safety-critical commands to the vehicle time.,GroundStation,Ground Control Interface
UAV-09355,The key manager shall rotate the command buffer after 70 messages.,Security,Command Authentication
UAV-09356,The imaging sensor shall limit the gimbal slew rate before landing.,Payload,Payload and Imaging
UAV-09357,The distribution board shall shed the battery voltage below 22 volts.,Power,Electrical Power
UAV-09358,The battery monitor shall shed the remaining flight time across both buses.,Power,Electrical Power
UAV-09359,The temperature monitor shall energize the thermal trend at 20 Hz.,Thermal,Thermal Management
UAV-09360,The route planner shall validate the current waypoint after a manual override.,Mission,Mission Management
UAV-09361,The storage controller shall assemble the onboard log at the configured rate.,Telemetry,Telemetry and Logging
UAV-09362,The payload controller shall tag imagery when battery is low.,Payload,Payload and Imaging
UAV-09363,The bus controller shall distribute the state of charge across both buses.,Power,Electrical Power
UAV-09364,The camera gimbal shall stow the gimbal slew rate to 85 degrees per second.,Payload,Payload and Imaging
UAV-09365,The flight control law shall limit a degraded control mode within the deflection envelope.,FlightControl,Stability and Control
UAV-09366,The built-in test shall record the vehicle health status to the ground station.,Health,Health Monitoring
UAV-09367,The airspace manager shall raise a breach alert near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-09368,The approach manager shall command propulsion after touchdown before the flare.,Autoland,Automatic Landing
UAV-09369,The safe-state monitor shall enter a defined safe state during recovery.,Failsafe,Emergency and Failsafe
UAV-09370,The power management unit shall protect the remaining flight time when charge drops below 70 percent.,Power,Electrical Power
UAV-09371,The cooling controller shall energize active cooling above 70 degrees Celsius.,Thermal,Thermal Management
UAV-09372,The gimbal stabilizer shall capture the camera line of sight with position metadata.,Payload,Payload and Imaging
UAV-09373,The distribution board shall report the pack current under fault conditions.,Power,Electrical Power
UAV-09374,The dead-reckoning module shall estimate the navigation solution within 2 meters CEP.,Navigation,Position Estimation
UAV-09375,The thrust regulator shall stabilize the controller temperature under load.,Propulsion,Engine and Thrust
UAV-09376,The GPS receiver shall output the GPS fix quality within 3 meters CEP.,Navigation,Position Estimation
UAV-09377,The safe-state monitor shall transition a defined safe state through a reset.,Failsafe,Emergency and Failsafe
UAV-09378,The battery monitor shall distribute the avionics bus at 100 Hz.,Power,Electrical Power
UAV-09379,The flight plan store shall report mission progress when the limit is exceeded.,Mission,Mission Management
UAV-09380,The GPS receiver shall update the inertial drift in the WGS84 reference frame.,Navigation,Position Estimation
UAV-09381,The payload manager shall slew the captured image at the commanded rate.,Payload,Payload and Imaging
UAV-09382,The operator display shall display nuisance alerts on the operator display.,GroundStation,Ground Control Interface
UAV-09383,The throttle manager shall report the commanded throttle within 70 percent.,Propulsion,Engine and Thrust
UAV-09384,The flare logic shall deploy the flare maneuver before the flare.,Autoland,Automatic Landing
UAV-09385,The glideslope tracker shall limit propulsion after touchdown to 95 meters per second.,Autoland,Automatic Landing
UAV-09386,The operator interface shall accept the displayed clock on the moving map.,GroundStation,Ground Control Interface
UAV-09387,The stability augmenter shall schedule the elevator at 200 Hz.,FlightControl,Stability and Control
UAV-09388,The fault manager shall inhibit a failed sensor at startup.,Health,Health Monitoring
UAV-09389,The fuel manager shall report the fuel flow rate to keep CG in limits.,Fuel,Fuel Management
UAV-09390,The quantity gauge shall transfer a fuel leak during cruise.,Fuel,Fuel Management
UAV-09391,The throttle manager shall report the motor current at 50 Hz.,Propulsion,Engine and Thrust
UAV-09392,The approach manager shall align a go-around at the decision height.,Autoland,Automatic Landing
UAV-09393,The payload controller shall stow the camera line of sight with position metadata.,Payload,Payload and Imaging
UAV-09394,The dead-reckoning module shall propagate the ground velocity within 85 meters CEP.,Navigation,Position Estimation
UAV-09395,The datalink manager shall switch the operating frequency at 1 Hz.,Datalink,Communications Link
UAV-09396,The link monitor shall buffer the available bandwidth from the channel plan.,Datalink,Communications Link
UAV-09397,The charge estimator shall balance the remaining flight time below 24 volts.,Power,Electrical Power
UAV-09398,The message validator shall rotate the message integrity with a keyed checksum.,Security,Command Authentication
UAV-09399,The flight plan store shall validate the uploaded mission plan from takeoff to recovery.,Mission,Mission Management
UAV-09400,The flight data recorder shall compress full-rate flight data when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-09401,The link monitor shall throttle the available bandwidth after a signal dropout.,Datalink,Communications Link
UAV-09402,The transfer pump shall monitor the reserve threshold within 30 percent.,Fuel,Fuel Management
UAV-09403,The message validator shall log every uplink command after 50 messages.,Security,Command Authentication
UAV-09404,The dead-reckoning module shall monitor the GPS fix quality in the WGS84 reference frame.,Navigation,Position Estimation
UAV-09405,The tank selector shall estimate the fuel flow rate for the current mission.,Fuel,Fuel Management
UAV-09406,The alert manager shall accept command entry in priority order.,GroundStation,Ground Control Interface
UAV-09407,The thrust regulator shall stabilize the spin-up sequence no faster than 5 percent per second.,Propulsion,Engine and Thrust
UAV-09408,The cooling controller shall maintain an over-temperature warning above 95 degrees Celsius.,Thermal,Thermal Management
UAV-09409,The mission sequencer shall resume the uploaded mission plan before storing.,Mission,Mission Management
UAV-09410,The command console shall log the vehicle state in priority order.,GroundStation,Ground Control Interface
UAV-09411,The inertial navigation unit shall propagate the track angle across the flight envelope.,Navigation,Position Estimation
UAV-09412,The power management unit shall balance the state of charge across both buses.,Power,Electrical Power
UAV-09413,The GPS receiver shall output the position uncertainty during GPS outages.,Navigation,Position Estimation
UAV-09414,The storage controller shall record the storage remaining before shutdown.,Telemetry,Telemetry and Logging
UAV-09415,The inertial navigation unit shall estimate the GPS fix quality across the flight envelope.,Navigation,Position Estimation
UAV-09416,The fuel manager shall monitor the center of gravity between tanks.,Fuel,Fuel Management
UAV-09417,The inner control loop shall revert the load factor as a function of airspeed.,FlightControl,Stability and Control
UAV-09418,The motor governor shall ramp the spin-up sequence during high-thrust phases.,Propulsion,Engine and Thrust
UAV-09419,The engine monitor shall ramp the controller temperature to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-09420,The imaging sensor shall capture the payload power with position metadata.,Payload,Payload and Imaging
UAV-09421,The fuel system shall balance the reserve threshold between tanks.,Fuel,Fuel Management
UAV-09422,The flight control law shall limit the ailerons as a function of airspeed.,FlightControl,Stability and Control
UAV-09423,The mission manager shall preserve the current waypoint on operator command.,Mission,Mission Management
UAV-09424,The imaging sensor shall stow the camera line of sight to 3 degrees per second.,Payload,Payload and Imaging
UAV-09425,The fence enforcer shall prevent the geofence boundary when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-09426,The motor governor shall ramp the engine RPM under load.,Propulsion,Engine and Thrust
UAV-09427,The touchdown monitor shall limit the runway centerline at the decision height.,Autoland,Automatic Landing
UAV-09428,The touchdown monitor shall deploy the landing gear on the approach path.,Autoland,Automatic Landing
UAV-09429,The stability augmenter shall hold the control gains at 1 Hz.,FlightControl,Stability and Control
UAV-09430,The ground control station shall display nuisance alerts in priority order.,GroundStation,Ground Control Interface
UAV-09431,The downlink scheduler shall detect the link margin within 1000 milliseconds.,Datalink,Communications Link
UAV-09432,The altitude limiter shall prevent the geofence boundary on a hard limit.,Geofence,Geofencing and Airspace
UAV-09433,The load manager shall protect the remaining flight time under fault conditions.,Power,Electrical Power
UAV-09434,The motor governor shall report the motor current within 2 percent.,Propulsion,Engine and Thrust
UAV-09435,The bay heater shall maintain active cooling above 2 degrees Celsius.,Thermal,Thermal Management
UAV-09436,The bus controller shall report the non-essential loads under fault conditions.,Power,Electrical Power
UAV-09437,The datalink manager shall throttle the received signal strength with the ground station.,Datalink,Communications Link
UAV-09438,The ground control station shall present every operator command on the moving map.,GroundStation,Ground Control Interface
UAV-09439,The inertial navigation unit shall estimate the tracked satellite count at 50 Hz.,Navigation,Position Estimation
UAV-09440,The power management unit shall switch the pack current when charge drops below 95 percent.,Power,Electrical Power
UAV-09441,The tank selector shall isolate a fuel leak when reserve is reached.,Fuel,Fuel Management
UAV-09442,The frame assembler shall downlink the vehicle state when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-09443,The log manager shall downlink critical status fields at the configured rate.,Telemetry,Telemetry and Logging
UAV-09444,The gimbal stabilizer shall stow imagery before landing.,Payload,Payload and Imaging
UAV-09445,The link-loss handler shall inhibit the contingency plan after 1000 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-09446,The thermal manager shall throttle an over-temperature warning above 20 degrees Celsius.,Thermal,Thermal Management
UAV-09447,The datalink manager shall switch the telemetry downlink after a signal dropout.,Datalink,Communications Link
UAV-09448,The security monitor shall reject the operator identity before execution.,Security,Command Authentication
UAV-09449,The contingency handler shall enter a controlled descent through a reset.,Failsafe,Emergency and Failsafe
UAV-09450,The control mixer shall stabilize the control gains to coordinate turns.,FlightControl,Stability and Control
UAV-09451,The command authenticator shall reject an unauthenticated command after 3 messages.,Security,Command Authentication
UAV-09452,The mission manager shall preserve the waypoint count on operator command.,Mission,Mission Management
UAV-09453,The flight data recorder shall flush critical status fields to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-09454,The distribution board shall estimate the non-essential loads under fault conditions.,Power,Electrical Power
UAV-09455,The temperature monitor shall raise propulsion output during sustained load.,Thermal,Thermal Management
UAV-09456,The bus controller shall report the pack current under fault conditions.,Power,Electrical Power
UAV-09457,The GPS receiver shall update the navigation solution within 3 meters CEP.,Navigation,Position Estimation
UAV-09458,The cryptographic module shall log every uplink command before execution.,Security,Command Authentication
UAV-09459,The thermal manager shall maintain active cooling during sustained load.,Thermal,Thermal Management
UAV-09460,The telemetry encoder shall compress the onboard log to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-09461,The flow sensor shall isolate the fuel flow rate within 30 percent.,Fuel,Fuel Management
UAV-09462,The temperature monitor shall log an over-temperature warning to prevent overheating.,Thermal,Thermal Management
UAV-09463,The optical head shall command the camera line of sight to 2 degrees per second.,Payload,Payload and Imaging
UAV-09464,The command console shall confirm the displayed clock with an acknowledgement.,GroundStation,Ground Control Interface
UAV-09465,The imaging sensor shall stow the payload power before landing.,Payload,Payload and Imaging
UAV-09466,The bay heater shall log the thermal trend at 1 Hz.,Thermal,Thermal Management
UAV-09467,The geofence monitor shall prevent a corrective maneuver on a hard limit.,Geofence,Geofencing and Airspace
UAV-09468,The diagnostic engine shall reset the vehicle health status before takeoff.,Health,Health Monitoring
UAV-09469,The flight plan store shall report the mission phases after a manual override.,Mission,Mission Management
UAV-09470,The message validator shall log the session key with a keyed checksum.,Security,Command Authentication
UAV-09471,The security monitor shall rotate the command buffer with a keyed checksum.,Security,Command Authentication
UAV-09472,The thrust regulator shall stabilize the propeller thrust no faster than 5 percent per second.,Propulsion,Engine and Thrust
UAV-09473,The contingency handler shall select the nearest recovery point for a critical failure.,Failsafe,Emergency and Failsafe
UAV-09474,The propulsion controller shall limit the commanded throttle within 95 percent.,Propulsion,Engine and Thrust
UAV-09475,The tank selector shall isolate the reserve threshold between tanks.,Fuel,Fuel Management
UAV-09476,The key manager shall decrypt the operator identity before execution.,Security,Command Authentication
UAV-09477,The downlink formatter shall timestamp the vehicle state when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-09478,The downlink formatter shall assemble the onboard log when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-09479,The tank selector shall estimate the reserve threshold during cruise.,Fuel,Fuel Management
UAV-09480,The payload controller shall hold the gimbal slew rate at the commanded rate.,Payload,Payload and Imaging
UAV-09481,The command authenticator shall isolate the operator identity on repeated failures.,Security,Command Authentication
UAV-09482,The transfer pump shall monitor the reserve threshold to keep CG in limits.,Fuel,Fuel Management
UAV-09483,The geofence monitor shall prevent a corrective maneuver during all flight phases.,Geofence,Geofencing and Airspace
UAV-09484,The command authenticator shall verify the session key with a keyed checksum.,Security,Command Authentication
UAV-09485,The touchdown monitor shall command a go-around to 2 meters per second.,Autoland,Automatic Landing
UAV-09486,The battery monitor shall estimate the non-essential loads across both buses.,Power,Electrical Power
UAV-09487,The flight plan store shall abort the upload buffer before storing.,Mission,Mission Management
UAV-09488,The throttle manager shall protect the propeller thrust under load.,Propulsion,Engine and Thrust
UAV-09489,The built-in test shall record the watchdog at 5 Hz.,Health,Health Monitoring
UAV-09490,The operator display shall annunciate cautions and warnings on the moving map.,GroundStation,Ground Control Interface
UAV-09491,The cooling fan shall throttle payload activity at 10 Hz.,Thermal,Thermal Management
UAV-09492,The status reporter shall report a critical failure to the ground station.,Health,Health Monitoring
UAV-09493,The quantity gauge shall monitor the reserve threshold within 10 percent.,Fuel,Fuel Management
UAV-09494,The gimbal stabilizer shall slew the captured image against airframe motion.,Payload,Payload and Imaging
UAV-09495,The containment module shall command a corrective maneuver of 85 meters.,Geofence,Geofencing and Airspace
UAV-09496,The optical head shall limit the field of view before landing.,Payload,Payload and Imaging
UAV-09497,The dead-reckoning module shall validate the ground velocity across the flight envelope.,Navigation,Position Estimation
UAV-09498,The frame assembler shall report full-rate flight data with the mission clock.,Telemetry,Telemetry and Logging
UAV-09499,The downlink formatter shall report full-rate flight data at the configured rate.,Telemetry,Telemetry and Logging
UAV-09500,The ground control station shall present command entry on the moving map.,GroundStation,Ground Control Interface
UAV-09501,The link monitor shall maintain the bit error rate after a signal dropout.,Datalink,Communications Link
UAV-09502,The navigation filter shall propagate the GPS fix quality at 100 Hz.,Navigation,Position Estimation
UAV-09503,The downlink scheduler shall detect the available bandwidth with the ground station.,Datalink,Communications Link
UAV-09504,The operator display shall log safety-critical commands on the operator display.,GroundStation,Ground Control Interface
UAV-09505,The fuel system shall compute the tank balance to keep CG in limits.,Fuel,Fuel Management
UAV-09506,The built-in test shall annunciate a subsystem fault to the ground station.,Health,Health Monitoring
UAV-09507,The optical head shall slew the camera line of sight to 95 degrees per second.,Payload,Payload and Imaging
UAV-09508,The flight plan store shall preserve the active mission across power cycles.,Mission,Mission Management
UAV-09509,The camera gimbal shall tag the camera line of sight when battery is low.,Payload,Payload and Imaging
UAV-09510,The emergency logic shall transition the active failsafe mode through a reset.,Failsafe,Emergency and Failsafe
UAV-09511,The landing sequencer shall execute the runway centerline on the approach path.,Autoland,Automatic Landing
UAV-09512,The fuel system shall compute the endurance estimate within 30 percent.,Fuel,Fuel Management
UAV-09513,The landing sequencer shall capture the landing gear at the decision height.,Autoland,Automatic Landing
UAV-09514,The geofence monitor shall report waypoint acceptance on a hard limit.,Geofence,Geofencing and Airspace
UAV-09515,The flare logic shall command the approach speed to 20 meters per second.,Autoland,Automatic Landing
UAV-09516,The camera gimbal shall capture the operator pointing angle before landing.,Payload,Payload and Imaging
UAV-09517,The fault manager shall annunciate the vehicle health status at startup.,Health,Health Monitoring
