id,text,module,section
UAV-24932,The message validator shall log an unauthenticated command on repeated failures.,Security,Command Authentication
UAV-24933,The fuel manager shall transfer the consumption total between tanks.,Fuel,Fuel Management
UAV-24934,The dead-reckoning module shall update the aircraft position during GPS outages.,Navigation,Position Estimation
UAV-24935,The position estimator shall blend the track angle without operator input.,Navigation,Position Estimation
UAV-24936,The mission sequencer shall preserve the uploaded mission plan from takeoff to recovery.,Mission,Mission Management
UAV-24937,The position estimator shall blend the GPS fix quality during GPS outages.,Navigation,Position Estimation
UAV-24938,The battery monitor shall distribute the battery voltage across both buses.,Power,Electrical Power
UAV-24939,The key manager shall log the command timer after 10 messages.,Security,Command Authentication
UAV-24940,The power management unit shall switch the backup battery at 4 Hz.,Power,Electrical Power
UAV-24941,The temperature monitor shall maintain an over-temperature warning to prevent overheating.,Thermal,Thermal Management
UAV-24942,The airspace manager shall limit the airspace boundaries on a hard limit.,Geofence,Geofencing and Airspace
UAV-24943,The link-loss handler shall inhibit flight-critical state through a reset.,Failsafe,Emergency and Failsafe
UAV-24944,The link-loss handler shall inhibit flight-critical state during recovery.,Failsafe,Emergency and Failsafe
UAV-24945,The imaging sensor shall hold the camera line of sight when battery is low.,Payload,Payload and Imaging
UAV-24946,The thermal regulator shall derate propulsion output to prevent overheating.,Thermal,Thermal Management
UAV-24947,The surface controller shall track a degraded control mode when a sensor is invalid.,FlightControl,Stability and Control
UAV-24948,The motor governor shall protect the propeller thrust at 50 Hz.,Propulsion,Engine and Thrust
UAV-24949,The cooling controller shall throttle propulsion output at 100 Hz.,Thermal,Thermal Management
UAV-24950,The link-loss handler shall enter the active failsafe mode through a reset.,Failsafe,Emergency and Failsafe
UAV-24951,The bus controller shall balance the pack current across both buses.,Power,Electrical Power
UAV-24952,The failsafe manager shall select the contingency plan on loss of link.,Failsafe,Emergency and Failsafe
UAV-24953,The autopilot core shall track the ailerons at 4 Hz.,FlightControl,Stability and Control
UAV-24954,The navigation processor shall compute the position uncertainty during GPS outages.,Navigation,Position Estimation
UAV-24955,The surface controller shall stabilize the elevator to 70 g.,FlightControl,Stability and Control
UAV-24956,The charge estimator shall switch the remaining flight time at 1 Hz.,Power,Electrical Power
UAV-24957,The propulsion controller shall command the overspeed condition at 1 Hz.,Propulsion,Engine and Thrust
UAV-24958,The propulsion controller shall monitor the controller temperature to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-24959,The upload handler shall abort the mission phases on operator command.,Mission,Mission Management
UAV-24960,The mission sequencer shall sequence the upload buffer on operator command.,Mission,Mission Management
UAV-24961,The inner control loop shall revert the elevator when a sensor is invalid.,FlightControl,Stability and Control
UAV-24962,The control mixer shall revert the ailerons to coordinate turns.,FlightControl,Stability and Control
UAV-24963,The downlink scheduler shall select the telemetry downlink with the ground station.,Datalink,Communications Link
UAV-24964,The electronic speed controller shall regulate the propeller thrust to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-24965,The containment module shall prevent the altitude ceiling for the operating area.,Geofence,Geofencing and Airspace
UAV-24966,The temperature monitor shall derate payload activity at 20 Hz.,Thermal,Thermal Management
UAV-24967,The moving-map view shall synchronize the displayed clock to the vehicle time.,GroundStation,Ground Control Interface
UAV-24968,The downlink scheduler shall switch the received signal strength from the channel plan.,Datalink,Communications Link
UAV-24969,The autoland controller shall deploy the flare maneuver when criteria are not met.,Autoland,Automatic Landing
UAV-24970,The link-loss handler shall inhibit mission commands for a critical failure.,Failsafe,Emergency and Failsafe
UAV-24971,The built-in test shall annunciate a failed sensor at 200 Hz.,Health,Health Monitoring
UAV-24972,The inner control loop shall revert the rudder at 10 Hz.,FlightControl,Stability and Control
UAV-24973,The camera gimbal shall capture a geo-referenced target to 15 degrees per second.,Payload,Payload and Imaging
UAV-24974,The power management unit shall monitor the cell balance when charge drops below 70 percent.,Power,Electrical Power
UAV-24975,The link-loss handler shall preserve the nearest recovery point after 100 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-24976,The airspace manager shall load a corrective maneuver on a hard limit.,Geofence,Geofencing and Airspace
UAV-24977,The payload controller shall hold imagery before landing.,Payload,Payload and Imaging
UAV-24978,The containment module shall maintain the distance to the edge when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-24979,The payload controller shall command the camera line of sight when battery is low.,Payload,Payload and Imaging
UAV-24980,The airspace manager shall prevent a safety buffer when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-24981,The inertial navigation unit shall output the ground velocity across the flight envelope.,Navigation,Position Estimation
UAV-24982,The touchdown monitor shall deploy propulsion after touchdown at the decision height.,Autoland,Automatic Landing
UAV-24983,The failsafe manager shall inhibit flight-critical state on loss of link.,Failsafe,Emergency and Failsafe
UAV-24984,The geofence monitor shall report the geofence boundary during all flight phases.,Geofence,Geofencing and Airspace
UAV-24985,The engine monitor shall limit the spin-up sequence during high-thrust phases.,Propulsion,Engine and Thrust
UAV-24986,The transfer pump shall balance the tank balance for the current mission.,Fuel,Fuel Management
UAV-24987,The fault manager shall record a critical failure at 1 Hz.,Health,Health Monitoring
UAV-24988,The built-in test shall report the vehicle health status at 100 Hz.,Health,Health Monitoring
UAV-24989,The secondary radio shall buffer the bit error rate after a signal dropout.,Datalink,Communications Link
UAV-24990,The position estimator shall output the navigation solution within 120 meters CEP.,Navigation,Position Estimation
UAV-24991,The contingency handler shall enter return-to-home on loss of link.,Failsafe,Emergency and Failsafe
UAV-24992,The containment module shall command the altitude ceiling of 15 meters.,Geofence,Geofencing and Airspace
UAV-24993,The health monitor shall inhibit a power-on self test at startup.,Health,Health Monitoring
UAV-24994,The failsafe manager shall annunciate the active failsafe mode when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-24995,The autoland controller shall disarm the glideslope when criteria are not met.,Autoland,Automatic Landing
UAV-24996,The bay heater shall command payload activity during sustained load.,Thermal,Thermal Management
UAV-24997,The approach manager shall deploy the runway centerline before the flare.,Autoland,Automatic Landing
UAV-24998,The payload controller shall hold the field of view with position metadata.,Payload,Payload and Imaging
UAV-24999,The thermal manager shall raise the avionics bay temperature at 1 Hz.,Thermal,Thermal Management
UAV-25000,The cooling fan shall throttle propulsion output above 120 degrees Celsius.,Thermal,Thermal Management
UAV-25001,The storage controller shall prioritize each record before shutdown.,Telemetry,Telemetry and Logging
UAV-25002,The transfer pump shall monitor the tank balance during cruise.,Fuel,Fuel Management
UAV-25003,The thermal manager shall derate an over-temperature warning at 4 Hz.,Thermal,Thermal Management
UAV-25004,The boundary checker shall limit waypoint acceptance of 5 meters.,Geofence,Geofencing and Airspace
UAV-25005,The distribution board shall estimate the remaining flight time across both buses.,Power,Electrical Power
UAV-25006,The cooling fan shall maintain active cooling for each zone.,Thermal,Thermal Management
UAV-25007,The charge estimator shall report the cell balance across both buses.,Power,Electrical Power
UAV-25008,The moving-map view shall annunciate safety-critical commands on the moving map.,GroundStation,Ground Control Interface
UAV-25009,The flight plan store shall sequence the current waypoint from takeoff to recovery.,Mission,Mission Management
UAV-25010,The thrust regulator shall stabilize the overspeed condition to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-25011,The emergency logic shall command a defined safe state after 1000 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-25012,The cooling fan shall log active cooling within the qualified range.,Thermal,Thermal Management
UAV-25013,The GPS receiver shall monitor the aircraft position in the WGS84 reference frame.,Navigation,Position Estimation
UAV-25014,The navigation filter shall output the inertial drift during GPS outages.,Navigation,Position Estimation
UAV-25015,The navigation filter shall update the GPS fix quality in the WGS84 reference frame.,Navigation,Position Estimation
UAV-25016,The charge estimator shall protect the cell balance to the backup source.,Power,Electrical Power
UAV-25017,The command authenticator shall log every uplink command before execution.,Security,Command Authentication
UAV-25018,The downlink formatter shall record the storage remaining before shutdown.,Telemetry,Telemetry and Logging
UAV-25019,The command authenticator shall deny the message integrity on repeated failures.,Security,Command Authentication
UAV-25020,The transfer pump shall measure the tank balance when reserve is reached.,Fuel,Fuel Management
UAV-25021,The propulsion controller shall regulate the controller temperature during high-thrust phases.,Propulsion,Engine and Thrust
UAV-25022,The primary radio shall detect the bit error rate with the ground station.,Datalink,Communications Link
UAV-25023,The command authenticator shall log the command timer within 500 milliseconds.,Security,Command Authentication
UAV-25024,The operator display shall throttle nuisance alerts to the vehicle time.,GroundStation,Ground Control Interface
UAV-25025,The failsafe manager shall execute the contingency plan after 200 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-25026,The motor governor shall protect the thrust setpoint within 15 percent.,Propulsion,Engine and Thrust
UAV-25027,The flight control law shall hold the elevator at 100 Hz.,FlightControl,Stability and Control
UAV-25028,The flight data recorder shall flush the storage remaining to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-25029,The flare logic shall disarm the glideslope at the decision height.,Autoland,Automatic Landing
UAV-25030,The touchdown monitor shall execute the flare maneuver when criteria are not met.,Autoland,Automatic Landing
UAV-25031,The mission sequencer shall reject the active mission on operator command.,Mission,Mission Management
UAV-25032,The fuel manager shall balance the reserve threshold between tanks.,Fuel,Fuel Management
UAV-25033,The mission sequencer shall sequence the mission phases after a manual override.,Mission,Mission Management
UAV-25034,The navigation processor shall propagate the inertial drift at 4 Hz.,Navigation,Position Estimation
UAV-25035,The key manager shall authenticate every uplink command before execution.,Security,Command Authentication
UAV-25036,The datalink manager shall detect the bit error rate after a signal dropout.,Datalink,Communications Link
UAV-25037,The operator interface shall log cautions and warnings on the operator display.,GroundStation,Ground Control Interface
UAV-25038,The dead-reckoning module shall output the tracked satellite count without operator input.,Navigation,Position Estimation
UAV-25039,The navigation filter shall propagate the navigation solution without operator input.,Navigation,Position Estimation
UAV-25040,The failsafe manager shall command the active failsafe mode on loss of link.,Failsafe,Emergency and Failsafe
UAV-25041,The boundary checker shall prevent the altitude ceiling near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-25042,The propulsion controller shall limit the overspeed condition no faster than 70 percent per second.,Propulsion,Engine and Thrust
UAV-25043,The emergency logic shall preserve mission commands on loss of link.,Failsafe,Emergency and Failsafe
UAV-25044,The recovery controller shall select mission commands for a critical failure.,Failsafe,Emergency and Failsafe
UAV-25045,The link monitor shall maintain the operating frequency within 100 milliseconds.,Datalink,Communications Link
UAV-25046,The thermal manager shall raise the avionics bay temperature within the qualified range.,Thermal,Thermal Management
UAV-25047,The bus controller shall monitor the battery voltage below 42 volts.,Power,Electrical Power
UAV-25048,The fence enforcer shall load the distance to the edge near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-25049,The GPS receiver shall compute the track angle within 120 meters CEP.,Navigation,Position Estimation
UAV-25050,The upload handler shall store mission progress when the limit is exceeded.,Mission,Mission Management
UAV-25051,The storage controller shall assemble full-rate flight data to detect drops.,Telemetry,Telemetry and Logging
UAV-25052,The flow sensor shall compute the tank balance when reserve is reached.,Fuel,Fuel Management
UAV-25053,The command console shall display the displayed clock on the moving map.,GroundStation,Ground Control Interface
UAV-25054,The dead-reckoning module shall blend the tracked satellite count at 4 Hz.,Navigation,Position Estimation
UAV-25055,The dead-reckoning module shall propagate the tracked satellite count at 200 Hz.,Navigation,Position Estimation
UAV-25056,The bus controller shall distribute the battery voltage below 22 volts.,Power,Electrical Power
UAV-25057,The distribution board shall report the state of charge at 20 Hz.,Power,Electrical Power
UAV-25058,The position estimator shall propagate the position uncertainty in the WGS84 reference frame.,Navigation,Position Estimation
UAV-25059,The GPS receiver shall monitor the inertial drift at 20 Hz.,Navigation,Position Estimation
UAV-25060,The watchdog timer shall annunciate a subsystem fault before takeoff.,Health,Health Monitoring
UAV-25061,The motor governor shall report the motor current during high-thrust phases.,Propulsion,Engine and Thrust
UAV-25062,The inertial navigation unit shall validate the track angle across the flight envelope.,Navigation,Position Estimation
UAV-25063,The waypoint validator shall sequence the active mission when the limit is exceeded.,Mission,Mission Management
UAV-25064,The downlink formatter shall report the telemetry frame before shutdown.,Telemetry,Telemetry and Logging
UAV-25065,The autoland controller shall capture the sink rate to 2 meters per second.,Autoland,Automatic Landing
UAV-25066,The temperature monitor shall energize the battery heater within the qualified range.,Thermal,Thermal Management
UAV-25067,The waypoint validator shall abort the mission phases after a manual override.,Mission,Mission Management
UAV-25068,The fuel system shall measure the remaining fuel quantity for the current mission.,Fuel,Fuel Management
UAV-25069,The fuel system shall transfer the reserve threshold to keep CG in limits.,Fuel,Fuel Management
UAV-25070,The thermal manager shall energize the thermal trend to prevent overheating.,Thermal,Thermal Management
UAV-25071,The transfer pump shall compute the endurance estimate during cruise.,Fuel,Fuel Management
UAV-25072,The containment module shall maintain the altitude ceiling of 50 meters.,Geofence,Geofencing and Airspace
UAV-25073,The secondary radio shall maintain the received signal strength from the channel plan.,Datalink,Communications Link
UAV-25074,The navigation processor shall compute the track angle in the WGS84 reference frame.,Navigation,Position Estimation
UAV-25075,The ground control station shall annunciate every operator command on the operator display.,GroundStation,Ground Control Interface
UAV-25076,The primary radio shall reacquire the telemetry downlink after a signal dropout.,Datalink,Communications Link
UAV-25077,The waypoint validator shall sequence the upload buffer on operator command.,Mission,Mission Management
UAV-25078,The power management unit shall monitor the battery voltage at 10 Hz.,Power,Electrical Power
UAV-25079,The quantity gauge shall report a fuel leak for the current mission.,Fuel,Fuel Management
UAV-25080,The boundary checker shall command the geofence boundary on a hard limit.,Geofence,Geofencing and Airspace
UAV-25081,The moving-map view shall log the vehicle state on the operator display.,GroundStation,Ground Control Interface
UAV-25082,The contingency handler shall transition mission commands during recovery.,Failsafe,Emergency and Failsafe
UAV-25083,The safe-state monitor shall inhibit flight-critical state on loss of link.,Failsafe,Emergency and Failsafe
UAV-25084,The control mixer shall deflect a degraded control mode to 70 g.,FlightControl,Stability and Control
UAV-25085,The access controller shall rotate the command timer within 20 milliseconds.,Security,Command Authentication
UAV-25086,The status reporter shall report the watchdog at startup.,Health,Health Monitoring
UAV-25087,The cryptographic module shall isolate the session key after 5 messages.,Security,Command Authentication
UAV-25088,The bay heater shall energize the battery heater above 30 degrees Celsius.,Thermal,Thermal Management
UAV-25089,The fuel system shall estimate the remaining fuel quantity between tanks.,Fuel,Fuel Management
UAV-25090,The fence enforcer shall report a breach alert for the operating area.,Geofence,Geofencing and Airspace
UAV-25091,The cooling controller shall energize the avionics bay temperature during sustained load.,Thermal,Thermal Management
UAV-25092,The recovery controller shall command the nearest recovery point after 200 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-25093,The flight plan store shall sequence the upload buffer before storing.,Mission,Mission Management
UAV-25094,The bay heater shall throttle the thermal trend within the qualified range.,Thermal,Thermal Management
UAV-25095,The mission sequencer shall sequence the mission-ready flag when the limit is exceeded.,Mission,Mission Management
UAV-25096,The altitude limiter shall command a corrective maneuver on a hard limit.,Geofence,Geofencing and Airspace
UAV-25097,The transfer pump shall transfer the center of gravity within 15 percent.,Fuel,Fuel Management
UAV-25098,The fuel manager shall estimate the tank balance within 50 percent.,Fuel,Fuel Management
UAV-25099,The built-in test shall report a power-on self test at startup.,Health,Health Monitoring
UAV-25100,The link monitor shall report the available bandwidth within 500 milliseconds.,Datalink,Communications Link
UAV-25101,The moving-map view shall accept the displayed clock with an acknowledgement.,GroundStation,Ground Control Interface
UAV-25102,The waypoint validator shall sequence the active mission before storing.,Mission,Mission Management
UAV-25103,The link monitor shall report the telemetry downlink at 100 Hz.,Datalink,Communications Link
UAV-25104,The touchdown monitor shall deploy the flare maneuver on the approach path.,Autoland,Automatic Landing
UAV-25105,The emergency logic shall enter mission commands for a critical failure.,Failsafe,Emergency and Failsafe
UAV-25106,The primary radio shall report the telemetry downlink within 1000 milliseconds.,Datalink,Communications Link
UAV-25107,The security monitor shall deny the operator identity within 1000 milliseconds.,Security,Command Authentication
UAV-25108,The GPS receiver shall monitor the ground velocity across the flight envelope.,Navigation,Position Estimation
UAV-25109,The airspace manager shall maintain the distance to the edge for the operating area.,Geofence,Geofencing and Airspace
UAV-25110,The surface controller shall revert the ailerons as a function of airspeed.,FlightControl,Stability and Control
UAV-25111,The airspace manager shall command the altitude ceiling of 50 meters.,Geofence,Geofencing and Airspace
UAV-25112,The gimbal stabilizer shall limit a geo-referenced target with position metadata.,Payload,Payload and Imaging
UAV-25113,The telemetry encoder shall assemble the frame sequence number to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-25114,The flare logic shall capture the landing gear to 85 meters per second.,Autoland,Automatic Landing
UAV-25115,The power management unit shall switch the avionics bus when charge drops below 95 percent.,Power,Electrical Power
UAV-25116,The optical head shall limit a geo-referenced target to 30 degrees per second.,Payload,Payload and Imaging
UAV-25117,The engine monitor shall command the spin-up sequence under load.,Propulsion,Engine and Thrust
UAV-25118,The engine monitor shall limit the overspeed condition to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-25119,The distribution board shall monitor the avionics bus at 5 Hz.,Power,Electrical Power
UAV-25120,The inertial navigation unit shall propagate the inertial drift during GPS outages.,Navigation,Position Estimation
UAV-25121,The payload controller shall tag the gimbal slew rate with position metadata.,Payload,Payload and Imaging
UAV-25122,The thrust regulator shall stabilize the spin-up sequence under load.,Propulsion,Engine and Thrust
UAV-25123,The failsafe manager shall select the nearest recovery point during recovery.,Failsafe,Emergency and Failsafe
UAV-25124,The imaging sensor shall capture the payload power before landing.,Payload,Payload and Imaging
UAV-25125,The fuel system shall isolate the reserve threshold within 50 percent.,Fuel,Fuel Management
UAV-25126,The cooling fan shall throttle active cooling above 70 degrees Celsius.,Thermal,Thermal Management
UAV-25127,The control mixer shall hold the roll-rate command within the deflection envelope.,FlightControl,Stability and Control
UAV-25128,The waypoint validator shall abort mission progress from takeoff to recovery.,Mission,Mission Management
UAV-25129,The command console shall confirm the displayed clock on the operator display.,GroundStation,Ground Control Interface
UAV-25130,The link-loss handler shall preserve the active failsafe mode during recovery.,Failsafe,Emergency and Failsafe
UAV-25131,The thermal regulator shall raise the thermal trend above 120 degrees Celsius.,Thermal,Thermal Management
UAV-25132,The watchdog timer shall report a power-on self test before takeoff.,Health,Health Monitoring
UAV-25133,The GPS receiver shall update the position uncertainty in the WGS84 reference frame.,Navigation,Position Estimation
UAV-25134,The telemetry encoder shall prioritize critical status fields with the mission clock.,Telemetry,Telemetry and Logging
UAV-25135,The uplink decoder shall switch a loss of link to fit the bandwidth.,Datalink,Communications Link
UAV-25136,The fuel system shall isolate the consumption total during cruise.,Fuel,Fuel Management
UAV-25137,The electronic speed controller shall monitor the engine RPM within 2 percent.,Propulsion,Engine and Thrust
UAV-25138,The route planner shall abort the mission-ready flag before storing.,Mission,Mission Management
UAV-25139,The cryptographic module shall deny the command timer with a keyed checksum.,Security,Command Authentication
UAV-25140,The tank selector shall monitor the endurance estimate within 120 percent.,Fuel,Fuel Management
UAV-25141,The ground control station shall log cautions and warnings to the vehicle time.,GroundStation,Ground Control Interface
UAV-25142,The power management unit shall estimate the avionics bus when charge drops below 30 percent.,Power,Electrical Power
UAV-25143,The power management unit shall report the non-essential loads under fault conditions.,Power,Electrical Power
UAV-25144,The surface controller shall hold the control gains to coordinate turns.,FlightControl,Stability and Control
UAV-25145,The geofence monitor shall prevent a corrective maneuver during all flight phases.,Geofence,Geofencing and Airspace
UAV-25146,The fuel manager shall monitor the remaining fuel quantity for the current mission.,Fuel,Fuel Management
UAV-25147,The imaging sensor shall slew the gimbal slew rate before landing.,Payload,Payload and Imaging
UAV-25148,The approach manager shall disarm the sink rate to 2 meters per second.,Autoland,Automatic Landing
UAV-25149,The boundary checker shall maintain waypoint acceptance for the operating area.,Geofence,Geofencing and Airspace
UAV-25150,The propulsion controller shall protect the thrust setpoint during high-thrust phases.,Propulsion,Engine and Thrust
UAV-25151,The diagnostic engine shall record the watchdog before takeoff.,Health,Health Monitoring
UAV-25152,The primary radio shall report the received signal strength within 1000 milliseconds.,Datalink,Communications Link
UAV-25153,The gimbal stabilizer shall limit the payload power with position metadata.,Payload,Payload and Imaging
UAV-25154,The cooling controller shall derate propulsion output within the qualified range.,Thermal,Thermal Management
UAV-25155,The fuel system shall estimate the tank balance within 120 percent.,Fuel,Fuel Management
UAV-25156,The stability augmenter shall hold the commanded attitude when a sensor is invalid.,FlightControl,Stability and Control
UAV-25157,The moving-map view shall annunciate cautions and warnings on the moving map.,GroundStation,Ground Control Interface
UAV-25158,The imaging sensor shall tag imagery to 3 degrees per second.,Payload,Payload and Imaging
UAV-25159,The storage controller shall report each record to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-25160,The thermal regulator shall derate payload activity to prevent overheating.,Thermal,Thermal Management
UAV-25161,The position estimator shall blend the track angle within 95 meters CEP.,Navigation,Position Estimation
UAV-25162,The key manager shall decrypt the session key after 20 messages.,Security,Command Authentication
UAV-25163,The fence enforcer shall maintain the altitude ceiling during all flight phases.,Geofence,Geofencing and Airspace
UAV-25164,The moving-map view shall throttle the vehicle state to the vehicle time.,GroundStation,Ground Control Interface
UAV-25165,The datalink manager shall maintain the available bandwidth after a signal dropout.,Datalink,Communications Link
UAV-25166,The approach manager shall disarm the approach speed on the approach path.,Autoland,Automatic Landing
UAV-25167,The flare logic shall deploy the glideslope to 20 meters per second.,Autoland,Automatic Landing
UAV-25168,The storage controller shall flush the telemetry frame before shutdown.,Telemetry,Telemetry and Logging
UAV-25169,The telemetry encoder shall assemble the vehicle state when bandwidth is limited.,Telemetry,Telemetry and Logging
UAV-25170,The fuel system shall estimate the tank balance during cruise.,Fuel,Fuel Management
UAV-25171,The link monitor shall buffer the available bandwidth after a signal dropout.,Datalink,Communications Link
UAV-25172,The temperature monitor shall throttle the operating band within the qualified range.,Thermal,Thermal Management
UAV-25173,The inner control loop shall hold the load factor at 100 Hz.,FlightControl,Stability and Control
UAV-25174,The geofence monitor shall prevent the altitude ceiling of 20 meters.,Geofence,Geofencing and Airspace
UAV-25175,The log manager shall timestamp the storage remaining at the configured rate.,Telemetry,Telemetry and Logging
UAV-25176,The thrust regulator shall limit the motor current at 4 Hz.,Propulsion,Engine and Thrust
UAV-25177,The ground control station shall display nuisance alerts in priority order.,GroundStation,Ground Control Interface
UAV-25178,The inner control loop shall schedule the load factor within the deflection envelope.,FlightControl,Stability and Control
UAV-25179,The inner control loop shall hold the control gains at 1 Hz.,FlightControl,Stability and Control
UAV-25180,The route planner shall resume the waypoint count across power cycles.,Mission,Mission Management
UAV-25181,The link-loss handler shall enter the nearest recovery point when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-25182,The payload controller shall tag the camera line of sight when battery is low.,Payload,Payload and Imaging
UAV-25183,The glideslope tracker shall execute the glideslope before the flare.,Autoland,Automatic Landing
UAV-25184,The mission manager shall sequence mission progress from takeoff to recovery.,Mission,Mission Management
UAV-25185,The control mixer shall damp the control gains to coordinate turns.,FlightControl,Stability and Control
UAV-25186,The payload manager shall stabilize the gimbal slew rate at the commanded rate.,Payload,Payload and Imaging
UAV-25187,The moving-map view shall confirm command entry on the moving map.,GroundStation,Ground Control Interface
UAV-25188,The glideslope tracker shall reduce the landing gear when criteria are not met.,Autoland,Automatic Landing
UAV-25189,The log manager shall record the onboard log before shutdown.,Telemetry,Telemetry and Logging
UAV-25190,The load manager shall balance the battery voltage under fault conditions.,Power,Electrical Power
UAV-25191,The thermal manager shall log the operating band within the qualified range.,Thermal,Thermal Management
UAV-25192,The airspace manager shall limit a breach alert when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-25193,The electronic speed controller shall ramp the motor current within 20 percent.,Propulsion,Engine and Thrust
UAV-25194,The telemetry encoder shall compress the frame sequence number to detect drops.,Telemetry,Telemetry and Logging
UAV-25195,The altitude limiter shall limit the geofence boundary near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-25196,The storage controller shall record the storage remaining to detect drops.,Telemetry,Telemetry and Logging
UAV-25197,The altitude limiter shall command a safety buffer of 95 meters.,Geofence,Geofencing and Airspace
UAV-25198,The mission sequencer shall sequence the waypoint count before storing.,Mission,Mission Management
UAV-25199,The imaging sensor shall stabilize the payload power with position metadata.,Payload,Payload and Imaging
UAV-25200,The flight data recorder shall compress the vehicle state to detect drops.,Telemetry,Telemetry and Logging
UAV-25201,The command console shall accept the vehicle state from an authenticated console.,GroundStation,Ground Control Interface
UAV-25202,The key manager shall rotate the message integrity after 2 messages.,Security,Command Authentication
UAV-25203,The autoland controller shall deploy the flare maneuver at the decision height.,Autoland,Automatic Landing
UAV-25204,The operator interface shall synchronize command entry with an acknowledgement.,GroundStation,Ground Control Interface
UAV-25205,The failsafe manager shall execute mission commands after 100 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-25206,The secondary radio shall throttle the bit error rate within 100 milliseconds.,Datalink,Communications Link
UAV-25207,The datalink manager shall switch the bit error rate from the channel plan.,Datalink,Communications Link
UAV-25208,The status reporter shall record the vehicle health status to the ground station.,Health,Health Monitoring
UAV-25209,The downlink formatter shall downlink full-rate flight data to detect drops.,Telemetry,Telemetry and Logging
UAV-25210,The operator interface shall annunciate nuisance alerts on the operator display.,GroundStation,Ground Control Interface
UAV-25211,The thrust regulator shall limit the motor current at 5 Hz.,Propulsion,Engine and Thrust
UAV-25212,The link-loss handler shall preserve mission commands for a critical failure.,Failsafe,Emergency and Failsafe
UAV-25213,The access controller shall rotate the session key with a keyed checksum.,Security,Command Authentication
UAV-25214,The payload manager shall stow the gimbal slew rate at the commanded rate.,Payload,Payload and Imaging
UAV-25215,The GPS receiver shall monitor the navigation solution in the WGS84 reference frame.,Navigation,Position Estimation
UAV-25216,The flight plan store shall preserve the current waypoint after a manual override.,Mission,Mission Management
UAV-25217,The boundary checker shall command a breach alert on a hard limit.,Geofence,Geofencing and Airspace
UAV-25218,The log manager shall record each record with the mission clock.,Telemetry,Telemetry and Logging
UAV-25219,The cooling fan shall monitor propulsion output at 200 Hz.,Thermal,Thermal Management
UAV-25220,The thermal manager shall monitor payload activity within the qualified range.,Thermal,Thermal Management
UAV-25221,The key manager shall decrypt the operator identity before execution.,Security,Command Authentication
UAV-25222,The mission manager shall store the upload buffer from takeoff to recovery.,Mission,Mission Management
UAV-25223,The thermal regulator shall raise active cooling above 10 degrees Celsius.,Thermal,Thermal Management
UAV-25224,The downlink formatter shall flush the vehicle state to detect drops.,Telemetry,Telemetry and Logging
UAV-25225,The optical head shall capture the field of view to 70 degrees per second.,Payload,Payload and Imaging
UAV-25226,The flow sensor shall report the center of gravity to keep CG in limits.,Fuel,Fuel Management
UAV-25227,The inner control loop shall schedule the control gains within the deflection envelope.,FlightControl,Stability and Control
UAV-25228,The approach manager shall limit propulsion after touchdown at the decision height.,Autoland,Automatic Landing
UAV-25229,The flow sensor shall monitor the tank balance during cruise.,Fuel,Fuel Management
UAV-25230,The stability augmenter shall revert the rudder to 70 g.,FlightControl,Stability and Control
UAV-25231,The status reporter shall reset the fault code before takeoff.,Health,Health Monitoring
UAV-25232,The mission sequencer shall sequence the waypoint count when the limit is exceeded.,Mission,Mission Management
UAV-25233,The bay heater shall command the operating band for each zone.,Thermal,Thermal Management
UAV-25234,The message validator shall deny the session key after 95 messages.,Security,Command Authentication
UAV-25235,The diagnostic engine shall record a critical failure before takeoff.,Health,Health Monitoring
UAV-25236,The uplink decoder shall reacquire the telemetry downlink at 20 Hz.,Datalink,Communications Link
UAV-25237,The log manager shall prioritize critical status fields before shutdown.,Telemetry,Telemetry and Logging
UAV-25238,The thrust regulator shall report the propeller thrust to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-25239,The power management unit shall estimate the backup battery across both buses.,Power,Electrical Power
UAV-25240,The uplink decoder shall detect the bit error rate from the channel plan.,Datalink,Communications Link
UAV-25241,The uplink decoder shall maintain the command uplink within 500 milliseconds.,Datalink,Communications Link
UAV-25242,The position estimator shall output the inertial drift within 15 meters CEP.,Navigation,Position Estimation
UAV-25243,The flare logic shall command the sink rate before the flare.,Autoland,Automatic Landing
